Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready
2025-06-04,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.4,Rainy,43.5,7.2,0.06,6.3,2,7957,25.1,155.2,2687,484,309,381592,2635,Medium,No
2025-06-05,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,24.8,Rainy,9.9,6.9,0.05,7.7,0,7957,24.9,157.7,2630,483,315,395268,3153,Medium,No
2025-06-06,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,32.4,Sunny,0.0,7.5,0.07,4.7,3,7954,26.1,159.9,2693,496,326,414621,2361,Medium,No
2025-06-07,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.5,Rainy,8.8,7.2,0.05,8.2,1,7953,27.9,162.1,3025,516,300,386754,1660,Medium,No
2025-06-08,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Rainy,1.3,6.5,0.02,7.2,1,7952,26.3,164.2,2748,485,322,420441,2092,Medium,No
2025-06-09,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,34.1,Rainy,16.5,7.5,0.05,5.7,1,7951,22.4,166.0,2368,517,310,409158,1501,Medium,No
2025-06-10,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,33.1,Rainy,32.7,7.0,0.01,6.0,0,7951,22.9,167.6,2434,501,320,426428,1136,Medium,No
2025-06-11,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Cloudy,0.0,7.2,0.04,6.2,0,7951,22.1,169.5,2336,483,317,427219,1970,Medium,No
2025-06-12,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.0,Sunny,0.0,7.3,0.04,6.7,0,7951,29.1,172.0,3109,474,340,464974,3175,Medium,No
2025-06-13,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.6,Sunny,0.0,7.3,0.03,6.4,1,7950,22.9,173.9,2454,477,316,436872,1788,Medium,No
2025-06-14,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.2,Rainy,31.1,7.4,0.04,6.4,1,7949,29.2,176.1,3053,490,338,473139,2309,Medium,No
2025-06-15,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.7,Rainy,11.6,7.1,0.12,6.3,5,7944,26.6,178.3,2879,497,326,461751,2034,Medium,No
2025-06-16,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Rainy,1.9,7.4,0.02,6.6,0,7944,27.8,180.5,2904,520,312,447374,2029,Medium,No
2025-06-17,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.2,Cloudy,0.0,7.1,0.04,6.6,0,7944,29.6,183.0,3128,512,323,469562,2775,Medium,No
2025-06-18,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,32.0,Rainy,54.1,7.4,0.04,5.9,1,7943,26.2,185.7,2731,487,317,467580,3522,Medium,No
2025-06-19,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.3,Rainy,10.9,7.4,0.01,7.0,1,7942,25.7,188.2,2664,506,322,481288,3164,Medium,No
2025-06-20,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Cloudy,0.0,6.9,0.08,6.2,1,7941,29.3,190.6,3138,525,313,473743,2243,Medium,No
2025-06-21,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.2,Rainy,36.6,7.5,0.01,4.9,4,7937,26.8,192.5,2981,528,336,513365,1302,Medium,No
2025-06-22,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Rainy,4.1,7.0,0.07,6.3,1,7936,24.5,194.4,2555,495,329,507568,1847,Medium,No
2025-06-23,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,25.1,Cloudy,0.0,7.4,0.05,7.1,2,7934,32.4,197.2,3481,514,320,500667,2989,Medium,No
2025-06-24,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.3,Cloudy,0.0,7.3,0.02,6.5,1,7933,25.7,199.3,2682,521,337,532813,2345,Medium,No
2025-06-25,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,25.5,Rainy,6.0,7.8,0.09,6.5,0,7933,30.2,201.5,3170,477,321,513118,1955,Medium,No
2025-06-26,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.1,Rainy,4.1,7.1,0.0,6.9,2,7931,32.5,203.8,3527,492,331,535008,1885,Medium,No
2025-06-27,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.6,Rainy,12.3,7.1,0.07,6.8,0,7931,28.7,206.0,2952,533,320,522812,2098,Medium,No
2025-06-28,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.8,Sunny,0.0,7.2,0.07,6.2,0,7931,34.2,208.6,3499,495,324,536028,2687,Medium,No
2025-06-29,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.9,Rainy,13.7,7.1,0.02,6.8,0,7931,29.3,210.9,3071,456,319,533575,2292,Medium,No
2025-06-30,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,32.3,Rainy,3.5,7.4,0.08,5.3,2,7929,33.4,213.5,3551,498,321,543402,2433,Medium,No
2025-07-01,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Rainy,2.9,6.7,0.03,5.9,1,7928,31.5,215.8,3337,517,322,550898,1949,Medium,No
2025-07-02,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.5,Rainy,1.4,6.9,0.05,5.9,0,7928,28.5,217.9,3013,500,314,542439,1715,Medium,No
2025-07-03,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.5,Sunny,0.0,6.9,0.05,6.5,3,7925,39.5,220.9,4150,511,316,553200,2645,Medium,No
2025-07-04,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.0,Cloudy,0.0,7.5,0.04,7.2,3,7922,35.2,223.9,3751,514,318,564048,3082,Medium,No
2025-07-05,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.2,Rainy,5.7,7.7,0.06,6.9,1,7921,42.5,227.9,4215,495,322,581273,5420,Medium,No
2025-07-06,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.8,Rainy,30.0,7.2,0.06,6.4,0,7921,36.8,230.8,3809,492,320,585013,3050,Medium,No
2025-07-07,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.4,Sunny,0.0,7.1,0.01,7.1,0,7921,39.5,234.6,4140,502,331,615086,5321,Medium,No
2025-07-08,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Sunny,0.0,7.2,0.08,6.1,0,7921,39.5,237.5,4203,503,328,617046,2828,Medium,No
2025-07-09,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.0,Rainy,3.0,7.5,0.11,6.3,5,7916,30.8,239.8,3326,501,318,603646,1585,Medium,No
2025-07-10,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,24.2,Cloudy,0.0,6.9,0.07,7.4,1,7915,30.8,242.5,3179,501,333,639156,3357,Medium,No
2025-07-11,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.8,Rainy,0.4,7.3,0.07,6.4,6,7909,30.9,245.6,3335,489,338,656548,3971,Medium,No
2025-07-12,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.5,Rainy,55.2,7.5,0.01,7.1,0,7909,45.2,249.7,4705,511,300,592463,4512,Medium,No
2025-07-13,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.2,Sunny,0.0,7.4,0.03,6.8,0,7909,38.3,253.3,4012,509,329,659102,4846,Medium,No
2025-07-14,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,25.9,Rainy,79.6,7.3,0.01,7.2,0,7909,41.6,256.7,4416,480,313,635465,3521,Medium,No
2025-07-15,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Cloudy,0.0,7.5,0.03,7.2,0,7909,38.5,260.2,4027,494,328,674998,4559,Medium,No
2025-07-16,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.8,Rainy,12.5,6.4,0.03,6.8,2,7907,47.5,264.4,5093,501,332,694083,5259,Medium,No
2025-07-17,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.1,Rainy,18.8,7.4,0.06,5.7,0,7907,41.7,268.3,4345,492,312,661892,4784,Medium,No
2025-07-18,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.4,Cloudy,0.0,7.0,0.08,6.4,2,7905,47.3,272.4,4930,510,302,650303,4186,Medium,No
2025-07-19,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.4,Cloudy,0.0,6.7,0.08,6.0,1,7904,43.3,276.5,4638,499,328,716830,5403,Medium,No
2025-07-20,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.3,Rainy,14.8,7.4,0.02,6.0,0,7904,52.2,281.3,5401,503,321,713710,6274,Medium,No
2025-07-21,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Cloudy,0.0,7.6,0.03,6.6,1,7903,49.3,285.5,5201,494,304,685917,4310,Medium,No
2025-07-22,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.9,Sunny,0.0,7.2,0.01,6.1,2,7901,39.8,288.5,4047,470,344,784127,3440,Medium,No
2025-07-23,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.4,Rainy,15.7,7.5,0.02,6.2,0,7901,42.6,291.7,4628,469,326,751339,3145,Medium,No
2025-07-24,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.8,Rainy,3.6,7.7,0.07,5.4,0,7901,53.7,295.6,5768,509,326,761385,3768,Medium,No
2025-07-25,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.3,Rainy,37.9,7.6,0.09,6.6,0,7901,38.0,298.5,4199,504,333,785363,2927,Medium,No
2025-07-26,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.1,Rainy,21.1,7.7,0.0,6.8,1,7900,45.5,301.9,4899,507,314,748893,2934,Medium,No
2025-07-27,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,33.0,Rainy,1.3,7.4,0.02,5.5,0,7900,50.3,305.6,5168,502,321,774971,3713,Medium,No
2025-07-28,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.8,Rainy,1.1,7.2,0.04,6.4,2,7898,48.3,309.6,5136,503,307,750683,3872,Medium,No
2025-07-29,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.1,Rainy,4.5,6.7,0.05,6.9,1,7897,41.9,312.8,4323,515,314,775637,3000,Medium,No
2025-07-30,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.6,Cloudy,0.0,7.1,0.02,6.0,0,7897,47.8,316.8,5170,507,324,810573,4558,Medium,No
2025-07-31,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.0,Rainy,14.7,6.9,0.05,6.2,0,7897,55.7,321.4,5726,516,304,771581,4801,Medium,No
2025-08-01,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.6,Rainy,40.9,7.9,0.03,6.0,2,7895,44.7,325.0,4591,503,314,805685,3629,Medium,No
2025-08-02,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.5,Cloudy,0.0,7.1,0.04,6.1,1,7894,49.4,329.2,5028,495,311,808197,4687,Medium,No
2025-08-03,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.6,Rainy,0.6,7.2,0.06,6.7,0,7894,42.2,333.3,4390,503,321,844574,5496,Medium,No
2025-08-04,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.9,Sunny,0.0,7.4,0.04,6.4,1,7893,48.0,337.0,4974,487,326,867141,3951,Medium,No
2025-08-05,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.8,Rainy,13.8,7.2,0.03,6.1,0,7893,42.8,340.8,4386,494,327,879609,4928,Medium,No
2025-08-06,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.8,Cloudy,0.0,7.7,0.04,5.5,4,7889,62.9,347.0,6855,503,330,903369,8333,Medium,No
2025-08-07,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.1,Cloudy,0.0,7.0,0.04,6.5,1,7888,55.1,351.2,5844,502,333,922498,4571,Medium,No
2025-08-08,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.0,Rainy,66.8,7.3,0.03,5.7,5,7883,65.2,356.2,6900,498,326,915383,4879,Medium,No
2025-08-09,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.2,Cloudy,0.0,7.0,0.03,6.5,1,7882,61.1,360.8,6610,479,338,961213,5046,Medium,No
2025-08-10,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.1,Rainy,17.2,6.8,0.09,6.8,0,7882,55.7,365.0,5877,510,321,923495,4240,Medium,No
2025-08-11,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.4,Cloudy,0.0,7.0,0.06,6.7,2,7880,46.2,368.3,4782,513,318,922901,2742,Medium,No
2025-08-12,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.1,Rainy,15.2,7.2,0.03,5.7,4,7876,56.7,373.0,5761,525,326,957706,5301,Medium,No
2025-08-13,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.0,Rainy,7.6,7.1,0.16,4.2,13,7863,52.9,377.1,5469,507,318,942914,2734,Medium,No
2025-08-14,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.3,Rainy,47.3,7.0,0.03,6.8,1,7862,49.3,380.8,5325,500,338,1011921,3880,Medium,No
2025-08-15,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.3,Cloudy,0.0,6.8,0.08,7.3,0,7862,67.7,387.3,6939,485,331,1007879,9491,Medium,No
2025-08-16,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.2,Rainy,21.2,7.2,0.05,7.1,2,7860,68.4,392.5,7230,522,327,1008811,5360,Medium,No
2025-08-17,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.6,Rainy,1.7,6.7,0.04,6.6,2,7858,64.9,398.3,6949,504,321,1004679,6925,Medium,No
2025-08-18,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.7,Rainy,32.6,7.4,0.15,6.0,4,7854,56.8,403.7,5996,503,316,1001928,6400,Medium,No
2025-08-19,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.0,Rainy,82.8,7.2,0.01,6.9,0,7854,58.8,408.0,6221,496,327,1047849,4327,Medium,No
2025-08-20,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.0,Rainy,20.1,6.8,0.01,6.1,0,7854,53.3,412.0,5666,495,309,999877,3547,Medium,No
2025-08-21,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,26.6,Sunny,0.0,7.1,0.0,7.2,1,7853,60.8,417.1,6430,510,335,1097288,6339,Medium,No
2025-08-22,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.5,Rainy,15.0,7.0,0.04,6.8,1,7852,73.2,422.5,7922,485,318,1054955,4944,Medium,No
2025-08-23,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,30.2,Sunny,0.0,7.3,0.09,6.6,0,7852,62.2,427.8,6402,524,323,1084985,6516,Medium,No
2025-08-24,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.7,Rainy,4.2,7.6,0.11,7.4,6,7846,64.8,434.7,6835,521,311,1060714,8682,Medium,No
2025-08-25,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.5,Rainy,24.8,6.6,0.06,6.5,1,7845,62.6,440.1,6345,495,327,1128995,6871,Medium,No
2025-08-26,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,29.6,Cloudy,0.0,7.2,0.06,6.0,1,7844,66.6,445.3,6717,487,316,1103767,5546,Medium,No
2025-08-27,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,31.6,Rainy,8.9,7.2,0.01,6.2,0,7844,66.6,451.0,6982,470,326,1153272,7124,Medium,No
2025-08-28,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.8,Rainy,35.2,7.4,0.02,5.7,0,7844,68.8,456.3,7299,481,327,1170404,5814,Medium,No
2025-08-29,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.0,Rainy,35.0,7.3,0.02,6.5,1,7843,82.0,463.2,8877,511,314,1140724,7461,Medium,No
2025-08-30,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.0,Cloudy,0.0,7.0,0.02,6.5,1,7842,81.1,470.7,8908,505,309,1140590,8618,Medium,No
2025-08-31,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,27.9,Cloudy,0.0,7.1,0.03,6.4,1,7841,75.0,477.5,8073,507,335,1254266,9124,Medium,No
2025-09-01,GrowOut-B,Farming,Rohu-Bhakur Polyculture,Monsoon,28.2,Rainy,27.6,7.0,0.03,6.7,1,7840,72.3,483.1,7697,472,318,1204426,5641,Medium,No
2025-09-02,Nursery,Nursery,Rohu,Monsoon,29.4,Rainy,4.5,7.3,0.0,7.0,2,49998,2.5,2.0,259,503,488,48798,0,High,No
2025-09-03,Nursery,Nursery,Rohu,Monsoon,30.0,Sunny,0.0,6.9,0.05,5.8,2,49996,3.0,2.1,312,489,510,53546,1747,High,No
2025-09-04,Nursery,Nursery,Rohu,Monsoon,32.8,Cloudy,0.0,6.9,0.04,6.2,0,49996,2.7,2.1,288,484,507,53231,-772,High,No
2025-09-05,Nursery,Nursery,Rohu,Monsoon,30.7,Rainy,38.8,7.1,0.15,5.6,4,49992,3.1,2.2,329,479,495,54441,1662,High,No
2025-09-06,Nursery,Nursery,Rohu,Monsoon,26.1,Rainy,11.3,6.8,0.08,6.5,1,49991,2.7,2.2,288,492,492,54110,-781,High,No
2025-09-07,Nursery,Nursery,Rohu,Monsoon,26.9,Sunny,0.0,7.0,0.05,6.3,1,49990,3.3,2.2,342,485,496,54549,-828,High,No
2025-09-08,Nursery,Nursery,Rohu,Monsoon,27.8,Cloudy,0.0,7.5,0.05,6.1,1,49989,3.8,2.3,400,474,492,56568,1584,High,No
2025-09-09,Nursery,Nursery,Rohu,Monsoon,25.7,Cloudy,0.0,7.4,0.03,8.0,0,49989,3.6,2.3,361,510,496,57027,-871,High,No
2025-09-10,Nursery,Nursery,Rohu,Monsoon,31.4,Rainy,4.3,6.9,0.07,6.1,3,49986,4.0,2.4,423,480,487,58424,1528,High,No
2025-09-11,Nursery,Nursery,Rohu,Monsoon,32.4,Cloudy,0.0,7.5,0.06,5.3,2,49984,3.9,2.4,414,515,506,60701,-931,High,No
2025-09-12,Nursery,Nursery,Rohu,Monsoon,31.8,Rainy,8.6,6.6,0.07,6.0,0,49984,3.8,2.5,396,506,505,63105,1622,High,No
2025-09-13,Nursery,Nursery,Rohu,Monsoon,32.3,Rainy,8.3,7.9,0.03,6.5,3,49981,3.3,2.5,348,504,505,63101,-856,High,No
2025-09-14,Nursery,Nursery,Rohu,Monsoon,32.9,Rainy,8.5,7.6,0.08,5.7,2,49979,4.3,2.6,438,525,499,64843,1528,High,No
2025-09-15,Nursery,Nursery,Rohu,Monsoon,28.0,Rainy,31.6,7.0,0.1,7.0,0,49979,3.7,2.6,383,481,497,64583,-864,High,No
2025-09-16,Nursery,Nursery,Rohu,Monsoon,27.6,Cloudy,0.0,7.3,0.07,5.7,1,49978,3.3,2.7,352,513,522,70439,1742,High,No
2025-09-17,Nursery,Nursery,Rohu,Monsoon,28.1,Rainy,1.9,6.8,0.02,5.7,0,49978,4.5,2.7,477,496,501,67605,-973,High,No
2025-09-18,Nursery,Nursery,Rohu,Monsoon,29.0,Rainy,55.9,7.2,0.14,6.1,9,49969,3.6,2.8,375,539,519,72615,1667,High,No
2025-09-19,Nursery,Nursery,Rohu,Monsoon,29.5,Rainy,4.4,7.1,0.03,6.6,1,49968,3.7,2.8,395,494,485,67857,-890,High,No
2025-09-20,Nursery,Nursery,Rohu,Monsoon,28.0,Rainy,6.4,6.9,0.02,5.0,0,49968,5.0,2.9,526,492,509,73758,1525,High,No
2025-09-21,Nursery,Nursery,Rohu,Monsoon,27.7,Cloudy,0.0,7.1,0.04,6.3,1,49967,4.7,3.0,489,506,489,73302,1447,High,No
2025-09-22,Nursery,Nursery,Rohu,Monsoon,30.7,Cloudy,0.0,7.0,0.06,5.6,0,49967,3.7,3.0,387,497,492,73751,-884,High,No
2025-09-23,Nursery,Nursery,Rohu,Monsoon,28.8,Sunny,0.0,6.9,0.05,5.7,0,49967,4.5,3.1,468,489,494,76519,1511,High,No
2025-09-24,Nursery,Nursery,Rohu,Monsoon,26.4,Cloudy,0.0,6.9,0.05,6.3,0,49967,4.6,3.1,472,485,493,76365,-957,High,No
2025-09-25,Nursery,Nursery,Rohu,Monsoon,30.7,Cloudy,0.0,6.8,0.03,6.5,1,49966,4.6,3.2,495,522,493,78826,1445,High,No
2025-09-26,Nursery,Nursery,Rohu,Monsoon,28.6,Rainy,5.7,7.5,0.04,6.0,1,49965,5.3,3.2,550,483,518,82822,-1035,High,No
2025-09-27,Nursery,Nursery,Rohu,Monsoon,32.0,Rainy,38.8,6.9,0.06,5.4,1,49964,5.1,3.3,527,503,501,82605,1472,High,No
2025-09-28,Nursery,Nursery,Rohu,Monsoon,31.5,Cloudy,0.0,6.8,0.02,5.4,1,49963,5.0,3.4,510,516,503,85447,1485,High,No
2025-09-29,Nursery,Nursery,Rohu,Monsoon,27.6,Cloudy,0.0,7.5,0.04,7.3,0,49963,5.7,3.4,568,517,493,83748,-1085,High,No
2025-09-30,Nursery,Nursery,Rohu,Monsoon,28.7,Rainy,56.3,7.3,0.05,6.7,1,49962,6.0,3.5,638,491,513,89707,1432,High,No
2025-10-01,Nursery,Nursery,Rohu,Autumn,23.1,Sunny,0.0,7.4,0.06,6.0,1,49961,5.4,3.6,576,497,606,108995,1953,High,No
2025-10-02,Nursery,Nursery,Rohu,Autumn,25.5,Sunny,0.0,7.5,0.01,6.6,1,49960,6.3,3.7,677,494,594,109802,1794,High,No
2025-10-03,Nursery,Nursery,Rohu,Autumn,25.5,Sunny,0.0,7.8,0.01,7.4,1,49959,6.2,3.7,649,477,571,105548,-1128,High,No
2025-10-04,Nursery,Nursery,Rohu,Autumn,25.7,Cloudy,0.0,7.2,0.06,7.5,0,49959,5.7,3.8,595,508,604,114666,1915,High,No
2025-10-05,Nursery,Nursery,Rohu,Autumn,23.5,Sunny,0.0,6.8,0.14,7.2,4,49955,5.6,3.9,582,501,610,118843,1955,High,No
2025-10-06,Nursery,Nursery,Rohu,Autumn,26.6,Sunny,0.0,7.3,0.08,6.4,0,49955,6.2,4.0,646,522,582,116295,1739,High,No
2025-10-07,Nursery,Nursery,Rohu,Autumn,27.7,Sunny,0.0,7.0,0.05,5.6,0,49955,7.0,4.1,751,488,595,121865,1733,High,No
2025-10-08,Nursery,Nursery,Rohu,Autumn,24.2,Sunny,0.0,6.9,0.09,7.4,0,49955,6.1,4.1,640,516,610,124937,-1156,High,No
2025-10-09,Nursery,Nursery,Rohu,Autumn,24.7,Sunny,0.0,7.2,0.01,7.1,0,49955,6.7,4.2,709,517,572,120012,1631,High,No
2025-10-10,Nursery,Nursery,Rohu,Autumn,23.2,Cloudy,0.0,7.5,0.03,7.4,1,49954,6.3,4.3,656,501,588,126304,1778,High,No
2025-10-11,Nursery,Nursery,Rohu,Autumn,25.4,Sunny,0.0,6.9,0.03,7.0,0,49954,6.2,4.4,667,467,607,133417,1898,High,No
2025-10-12,Nursery,Nursery,Rohu,Autumn,23.5,Sunny,0.0,7.6,0.02,6.7,1,49953,6.4,4.5,648,492,620,139369,1954,High,No
2025-10-13,Nursery,Nursery,Rohu,Autumn,28.3,Cloudy,0.0,6.9,0.03,6.8,0,49953,6.5,4.6,667,527,639,146832,1998,High,No
2025-10-14,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.1,0.02,7.3,0,49953,7.1,4.7,751,504,635,149085,1917,High,No
2025-10-15,Nursery,Nursery,Rohu,Autumn,24.4,Sunny,0.0,7.3,0.03,7.0,1,49952,7.6,4.8,825,510,603,144581,1674,High,No
2025-10-16,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.1,0.02,7.4,1,49951,6.0,4.9,627,499,591,144653,1823,High,No
2025-10-17,Nursery,Nursery,Rohu,Autumn,23.7,Sunny,0.0,6.7,0.03,6.6,1,49950,7.4,5.0,765,497,617,154096,1817,High,No
2025-10-18,Nursery,Nursery,Rohu,Autumn,25.6,Sunny,0.0,7.5,0.07,6.7,2,49948,7.6,5.1,813,472,590,150294,1656,High,No
2025-10-19,Nursery,Nursery,Rohu,Autumn,24.6,Sunny,0.0,7.0,0.04,7.1,0,49948,8.7,5.2,919,512,586,152202,1496,High,No
2025-10-20,Nursery,Nursery,Rohu,Autumn,27.0,Sunny,0.0,7.4,0.09,5.6,0,49948,7.0,5.3,753,516,595,157511,1703,High,No
2025-10-21,Nursery,Nursery,Rohu,Autumn,25.6,Cloudy,0.0,6.8,0.06,6.8,0,49948,7.5,5.4,768,486,592,159674,1703,High,No
2025-10-22,Nursery,Nursery,Rohu,Autumn,26.4,Sunny,0.0,6.9,0.08,7.0,0,49948,8.4,5.5,902,497,607,166751,1633,High,No
2025-10-23,Nursery,Nursery,Rohu,Autumn,26.6,Sunny,0.0,7.5,0.02,6.8,0,49948,9.0,5.7,917,495,589,167690,4472,High,No
2025-10-24,Nursery,Nursery,Rohu,Autumn,27.7,Sunny,0.0,7.3,0.14,6.1,7,49941,8.3,5.8,867,506,602,174374,1609,High,No
2025-10-25,Nursery,Nursery,Rohu,Autumn,24.3,Sunny,0.0,7.1,0.05,7.4,1,49940,7.2,5.9,762,492,629,185332,1884,High,No
2025-10-26,Nursery,Nursery,Rohu,Autumn,23.9,Sunny,0.0,7.3,0.01,7.2,1,49939,9.6,6.0,1012,514,602,180380,1477,High,No
2025-10-27,Nursery,Nursery,Rohu,Autumn,24.2,Sunny,0.0,6.9,0.05,7.0,1,49938,9.4,6.2,1007,501,627,194129,4750,High,No
2025-10-28,Nursery,Nursery,Rohu,Autumn,22.0,Rainy,2.6,7.2,0.03,7.0,3,49935,10.7,6.3,1084,462,622,195675,1548,High,No
2025-10-29,Nursery,Nursery,Rohu,Autumn,25.3,Sunny,0.0,7.2,0.08,6.8,0,49935,7.6,6.4,800,507,611,195266,1744,High,No
2025-10-30,Nursery,Nursery,Rohu,Autumn,26.3,Sunny,0.0,7.1,0.06,6.6,0,49935,9.9,6.6,1063,515,594,195765,4354,High,No
2025-10-31,Nursery,Nursery,Rohu,Autumn,25.6,Sunny,0.0,6.9,0.19,6.5,7,49928,8.1,6.7,851,483,619,207066,1728,High,No
